# USFWS Form NR-1 weekly waterfowl counts for 11 refuges, National Archives RG-22.
# Recovered for anchors that shipped with NO source data at all.
# The NARA 3-letter code for each refuge was VERIFIED from the sheet's own REFUGE
# header (BDA='Bosque del Apache', QVR=', Stafford, Kansas' which is Quivira's
# location, BTL='Bitter Lake National Wildl', etc). refuge_header is kept per row
# so that mapping stays auditable.
# median_err is the sheet's own per-species days-use column vs sum(weekly)*7.
# WEEK 1 IS ASSUMED = SEP 1 and is NOT verified per refuge -- see ANCHOR_RULES.md;
# the convention is refuge-specific and a wrong guess shifts a curve up to ~6 days.
anchor,refuge_header,season,week,week_start,ducks_teal_excluded,n_cols,median_err
Bosque del Apache,Bosque del Apache,1955,7,1955-10-13,1548,9,0.2422
Bosque del Apache,Bosque del Apache,1955,8,1955-10-20,1490,9,0.2422
Bosque del Apache,Bosque del Apache,1955,9,1955-10-27,1699,9,0.2422
Bosque del Apache,Bosque del Apache,1955,11,1955-11-10,300,9,0.2422
Bosque del Apache,Bosque del Apache,1955,12,1955-11-17,3957,9,0.2422
Bosque del Apache,Bosque del Apache,1955,13,1955-11-24,60,9,0.2422
Bosque del Apache,Bosque del Apache,1955,14,1955-12-01,5667,9,0.2422
Bosque del Apache,Bosque del Apache,1955,15,1955-12-08,6240,9,0.2422
Bosque del Apache,Bosque del Apache,1955,16,1955-12-15,15842,9,0.2422
Bosque del Apache,Bosque del Apache,1955,17,1955-12-22,20603,9,0.2422
Bosque del Apache,Bosque del Apache,1955,18,1955-12-29,1194,9,0.2422
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,1,1956-09-01,460,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,2,1956-09-08,740,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,3,1956-09-15,277,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,4,1956-09-22,153,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,5,1956-09-29,1775,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,6,1956-10-06,856,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,7,1956-10-13,1358,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,8,1956-10-20,9722,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,9,1956-10-27,12513,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,11,1956-11-10,25250,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,12,1956-11-17,13511,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,13,1956-11-24,102,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,14,1956-12-01,6871,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,15,1956-12-08,5564,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,16,1956-12-15,5417,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,17,1956-12-22,2605,9,
Bosque del Apache,Bosque del Apache Nationel Wildlife Refu,1956,18,1956-12-29,315,9,
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,1,1957-09-01,1214,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,2,1957-09-08,2674,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,3,1957-09-15,6743,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,4,1957-09-22,7628,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,5,1957-09-29,8645,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,6,1957-10-06,10279,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,7,1957-10-13,202,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,8,1957-10-20,11607,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,9,1957-10-27,10710,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,10,1957-11-03,10030,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,11,1957-11-10,6567,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,12,1957-11-17,25797,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,13,1957-11-24,18305,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,14,1957-12-01,34521,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,15,1957-12-08,39831,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,16,1957-12-15,6405,10,0.0497
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1957,17,1957-12-22,9911,10,0.0497
Bosque del Apache,Bosque del Apache Refuge,1958,1,1958-09-01,1060,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,2,1958-09-08,1573,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,3,1958-09-15,2000,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,4,1958-09-22,2628,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,5,1958-09-29,3376,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,6,1958-10-06,5959,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,7,1958-10-13,8275,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,8,1958-10-20,10717,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,9,1958-10-27,11050,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,10,1958-11-03,7603,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,11,1958-11-10,7147,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,12,1958-11-17,6030,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,13,1958-11-24,2406,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,14,1958-12-01,2860,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,15,1958-12-08,5659,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,16,1958-12-15,6183,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,17,1958-12-22,5680,10,0.0
Bosque del Apache,Bosque del Apache Refuge,1958,18,1958-12-29,3670,10,0.0
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,1,1959-09-01,252,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,2,1959-09-08,252,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,3,1959-09-15,3115,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,4,1959-09-22,2919,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,5,1959-09-29,2621,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,6,1959-10-06,7251,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,7,1959-10-13,4592,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,8,1959-10-20,10008,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,9,1959-10-27,11130,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,10,1959-11-03,7930,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,11,1959-11-10,5219,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,12,1959-11-17,2333,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,13,1959-11-24,2076,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,14,1959-12-01,3219,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,15,1959-12-08,1913,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,16,1959-12-15,3803,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,17,1959-12-22,3883,10,0.039
Bosque del Apache,Bosque del Apache Nat'1 Wildlife Refuge,1959,18,1959-12-29,1298,10,0.039
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,1,1960-09-01,516,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,2,1960-09-08,491,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,3,1960-09-15,796,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,4,1960-09-22,682,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,5,1960-09-29,1616,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,6,1960-10-06,1771,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,7,1960-10-13,1352,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,11,1960-11-10,2263,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,12,1960-11-17,1831,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,13,1960-11-24,3608,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,14,1960-12-01,3506,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,15,1960-12-08,5092,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,16,1960-12-15,4833,7,0.7624
Bosque del Apache,3-1750 Fórm NR-1 (Rev. March 1953) WATER,1960,17,1960-12-22,226,7,0.7624
Bosque del Apache,Bosgue Refuge,1961,1,1961-09-01,382,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,2,1961-09-08,605,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,3,1961-09-15,789,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,4,1961-09-22,1123,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,5,1961-09-29,2345,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,6,1961-10-06,2386,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,7,1961-10-13,3753,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,8,1961-10-20,2979,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,9,1961-10-27,4578,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,10,1961-11-03,3592,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,11,1961-11-10,6232,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,12,1961-11-17,5765,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,13,1961-11-24,5611,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,14,1961-12-01,5965,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,15,1961-12-08,6088,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,16,1961-12-15,8742,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,17,1961-12-22,7007,10,0.0097
Bosque del Apache,Bosgue Refuge,1961,18,1961-12-29,7732,10,0.0097
Bosque del Apache,Bosque del Apache,1962,1,1962-09-01,1015,6,0.3163
Bosque del Apache,Bosque del Apache,1962,2,1962-09-08,1851,6,0.3163
Bosque del Apache,Bosque del Apache,1962,3,1962-09-15,2184,6,0.3163
Bosque del Apache,Bosque del Apache,1962,4,1962-09-22,1818,6,0.3163
Bosque del Apache,Bosque del Apache,1962,5,1962-09-29,4405,6,0.3163
Bosque del Apache,Bosque del Apache,1962,6,1962-10-06,9875,6,0.3163
Bosque del Apache,Bosque del Apache,1962,11,1962-11-10,9190,6,0.3163
Bosque del Apache,Bosque del Apache,1962,12,1962-11-17,8728,6,0.3163
Bosque del Apache,Bosque del Apache,1962,13,1962-11-24,9524,6,0.3163
Bosque del Apache,Bosque del Apache,1962,14,1962-12-01,8807,6,0.3163
Bosque del Apache,Bosque del Apache,1962,15,1962-12-08,8600,6,0.3163
Bosque del Apache,Bosque del Apache NWR,1963,1,1963-09-01,38,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,2,1963-09-08,38,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,3,1963-09-15,670,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,4,1963-09-22,1668,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,5,1963-09-29,1700,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,6,1963-10-06,1600,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,7,1963-10-13,1831,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,8,1963-10-20,18250,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,9,1963-10-27,3184,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,10,1963-11-03,825,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,11,1963-11-10,1060,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,12,1963-11-17,1677,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,13,1963-11-24,2615,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,14,1963-12-01,3383,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,15,1963-12-08,3724,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,16,1963-12-15,7636,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,17,1963-12-22,5353,10,0.215
Bosque del Apache,Bosque del Apache NWR,1963,18,1963-12-29,5295,10,0.215
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,1,1964-09-01,70,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,2,1964-09-08,70,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,3,1964-09-15,165,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,4,1964-09-22,268,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,5,1964-09-29,595,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,6,1964-10-06,2115,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,7,1964-10-13,500,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,8,1964-10-20,1552,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,9,1964-10-27,427,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,10,1964-11-03,808,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,11,1964-11-10,1234,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,12,1964-11-17,2390,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,13,1964-11-24,685,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,14,1964-12-01,745,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,15,1964-12-08,853,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,16,1964-12-15,4620,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,17,1964-12-22,5218,10,0.083
Bosque del Apache,3-1750 Form NR-1 (Rev. March 1953) WATER,1964,18,1964-12-29,6230,10,0.083
Bosque del Apache,Bosque del Apache NWR,1965,1,1965-09-01,10,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,2,1965-09-08,207,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,3,1965-09-15,655,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,4,1965-09-22,553,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,5,1965-09-29,95,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,6,1965-10-06,180,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,7,1965-10-13,35,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,8,1965-10-20,2820,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,9,1965-10-27,8005,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,10,1965-11-03,2766,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,11,1965-11-10,841,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,12,1965-11-17,178,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,13,1965-11-24,537,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,14,1965-12-01,1370,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,15,1965-12-08,1195,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,16,1965-12-15,10580,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,17,1965-12-22,12600,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1965,18,1965-12-29,9330,10,0.0211
Bosque del Apache,Bosque del Apache NWR,1966,1,1966-09-01,34,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,2,1966-09-08,85,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,3,1966-09-15,140,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,4,1966-09-22,243,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,5,1966-09-29,375,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,6,1966-10-06,729,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,7,1966-10-13,1270,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,8,1966-10-20,1020,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,9,1966-10-27,2475,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,10,1966-11-03,4370,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,11,1966-11-10,2570,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,12,1966-11-17,974,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,13,1966-11-24,1192,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,14,1966-12-01,2483,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,15,1966-12-08,2692,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,16,1966-12-15,3524,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,17,1966-12-22,3270,10,0.0178
Bosque del Apache,Bosque del Apache NWR,1966,18,1966-12-29,3285,10,0.0178
Bosque del Apache,Bosgue del Apache NWR,1967,1,1967-09-01,110,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,2,1967-09-08,200,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,3,1967-09-15,1260,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,4,1967-09-22,2632,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,5,1967-09-29,1860,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,6,1967-10-06,3840,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,7,1967-10-13,3394,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,8,1967-10-20,2452,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,9,1967-10-27,5060,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,10,1967-11-03,6015,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,11,1967-11-10,6600,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,12,1967-11-17,12460,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,13,1967-11-24,13050,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,14,1967-12-01,13310,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,15,1967-12-08,12640,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,16,1967-12-15,5870,10,0.0203
Bosque del Apache,Bosgue del Apache NWR,1967,17,1967-12-22,6365,10,0.0203
Bosque del Apache,Bosque del Apache SHB,1968,1,1968-09-01,100,10,
Bosque del Apache,Bosque del Apache SHB,1968,2,1968-09-08,200,10,
Bosque del Apache,Bosque del Apache SHB,1968,3,1968-09-15,222,10,
Bosque del Apache,Bosque del Apache SHB,1968,4,1968-09-22,290,10,
Bosque del Apache,Bosque del Apache SHB,1968,5,1968-09-29,1580,10,
Bosque del Apache,Bosque del Apache SHB,1968,6,1968-10-06,3550,10,
Bosque del Apache,Bosque del Apache SHB,1968,7,1968-10-13,3925,10,
Bosque del Apache,Bosque del Apache SHB,1968,8,1968-10-20,4750,10,
Bosque del Apache,Bosque del Apache SHB,1968,9,1968-10-27,2925,10,
Bosque del Apache,Bosque del Apache SHB,1968,10,1968-11-03,5850,10,
Bosque del Apache,Bosque del Apache IWR,1970,1,1970-09-01,524,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,2,1970-09-08,608,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,3,1970-09-15,677,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,4,1970-09-22,742,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,5,1970-09-29,899,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,6,1970-10-06,1220,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,7,1970-10-13,1222,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,8,1970-10-20,1228,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,9,1970-10-27,1573,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,10,1970-11-03,1673,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,11,1970-11-10,6214,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,12,1970-11-17,12463,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,13,1970-11-24,17828,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,14,1970-12-01,24290,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,15,1970-12-08,24942,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,16,1970-12-15,24859,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,17,1970-12-22,21280,10,0.1851
Bosque del Apache,Bosque del Apache IWR,1970,18,1970-12-29,27680,10,0.1851
Bosque del Apache,Bosque del Apache,1971,1,1971-09-01,154,10,
Bosque del Apache,Bosque del Apache,1971,2,1971-09-08,160,10,
Bosque del Apache,Bosque del Apache,1971,3,1971-09-15,185,10,
Bosque del Apache,Bosque del Apache,1971,4,1971-09-22,177,10,
Bosque del Apache,Bosque del Apache,1971,5,1971-09-29,240,10,
Bosque del Apache,Bosque del Apache,1971,6,1971-10-06,323,10,
Bosque del Apache,Bosque del Apache,1971,7,1971-10-13,786,10,
Bosque del Apache,Bosque del Apache,1971,8,1971-10-20,2337,10,
Bosque del Apache,Bosque del Apache,1971,9,1971-10-27,3579,10,
Bosque del Apache,Bosque del Apache,1971,10,1971-11-03,9213,10,
Crescent Lake,Crosoont Lake,1952,1,1952-09-01,6430,6,
Crescent Lake,Crosoont Lake,1952,2,1952-09-08,6730,6,
Crescent Lake,Crosoont Lake,1952,3,1952-09-15,1683,6,
Crescent Lake,Crosoont Lake,1952,4,1952-09-22,88,6,
Crescent Lake,Crosoont Lake,1952,5,1952-09-29,621,6,
Crescent Lake,Crosoont Lake,1952,6,1952-10-06,7345,6,
Crescent Lake,Greaeent Lake,1953,1,1953-09-01,6336,9,0.1475
Crescent Lake,Greaeent Lake,1953,2,1953-09-08,7278,9,0.1475
Crescent Lake,Greaeent Lake,1953,3,1953-09-15,14310,9,0.1475
Crescent Lake,Greaeent Lake,1953,4,1953-09-22,13510,9,0.1475
Crescent Lake,Greaeent Lake,1953,5,1953-09-29,30100,9,0.1475
Crescent Lake,Greaeent Lake,1953,6,1953-10-06,22020,9,0.1475
Crescent Lake,Greaeent Lake,1953,7,1953-10-13,18800,9,0.1475
Crescent Lake,Greaeent Lake,1953,8,1953-10-20,13445,9,0.1475
Crescent Lake,Greaeent Lake,1953,9,1953-10-27,20760,9,0.1475
Crescent Lake,Greaeent Lake,1953,11,1953-11-10,8150,9,0.1475
Crescent Lake,Greaeent Lake,1953,12,1953-11-17,60,9,0.1475
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,1,1954-09-01,8600,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,2,1954-09-08,8600,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,3,1954-09-15,8800,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,4,1954-09-22,10050,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,5,1954-09-29,9750,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,6,1954-10-06,11500,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,7,1954-10-13,12500,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,8,1954-10-20,14000,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,9,1954-10-27,14500,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,10,1954-11-03,9850,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,11,1954-11-10,14975,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,12,1954-11-17,8400,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,13,1954-11-24,8500,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,14,1954-12-01,250,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,15,1954-12-08,250,10,0.9563
Crescent Lake,3-1750 Form NR-1 (Rev. March 1953) WATER,1954,16,1954-12-15,250,10,0.9563
